Account,ISIN,Short Name,PX_LAST,CRNCY,144A_FLAG,PRVT_PLACE,AMT_Issued,EXCHANGE RATE,Issue Size (USD mil),MARKET_SECTOR_DES,MTY_TYP,Bond Type,CPN_TYP,CPN_TYP_adj,IS_SUBORDINATED,CAPITAL_CONTINGENT_SECURITY,IS_CD,ULT_PARENT_CNTRY_OF_RISK,CNTRY_OF_RISK,Country Classification,INDUSTRY_SECTOR,INDUSTRY_GROUP,GUARANTOR_EQY_TICKER,Issuer_Parent_Eqy_Ticker,ULT_PARENT_TICKER_EXCHANGE,Issuer Ticker to Use,RTG_SP_LT_FC_ISSUER_CREDIT,RTG_MDY_LT_FC_DEBT_RATING,RTG_MOODY_LONG_TERM,ISSUER_RTG_MOODY_0,ISSUER_RTG_SP,ISSUER_RTG_MOODY,ISSUER Lowest Rating in S&P Equivalent,RTG_SP,RTG_MOODY,RTG_SP_adj,RTG_MOODY_adj,YAS_ISPREAD_TO_GOVT,DISC_MRGN_ASK,SPREAD,CALLED,CALLED_DT,Issue Lowest Rating in S&P Equivalent,Use Issue or Issuer Rating?,Rating to Use,Rating_Ranked,IG / NIG Indicator,Maturity,"Yrs to maturity 
(Perp = 30 yrs)",Tenor Bucket,Tenor Column,Tenor_Ranked,Indicative_LTV_1 @ IM,Pass Private Placement/144A check?,Pass ABS/CDO check?,Straight Bond ≥ 40% price / Perp ≥ 50% price?,Issue Size ≥ USD 100mil for sub IG and EM bond?,Approved CCY?,Approved Country of Risk?,Floating Coupon Adjustments (+LTV%),"ZCB (-5% LTV for 5-10Y, -10% LTV for >10Y)",Subs - if issuer rating <= issue rating OR if no issue rating then -10% LTV,BB+/ B/ B-/ NR Sovereign = +5% LTV,"800-1200= -10% LTV
1000-1200= -20% LTV
>1200 - no financing",Indicative_LTV_2 @ IM,FINAL_LTV @ IM,FINAL_LTV @ MC,FINAL_LTV @ SL,FINAL_HC @ IM,FINAL_HC @ MC,FINAL_HC @ SL,Warning Comments,System HC @ MC,Difference in HC,Review Comments
0,US91282CFV81,US TREASURY N/B,98.625,USD,N,#N/A N/A,1.11255E+11,1,111255,Govt,NORMAL,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,Government,Sovereign,#N/A Field Not Applicable,#N/A N/A,3352Z US,3352Z US,AA+u,NIL,Aaa,Aaa,AA+,Aaa,AA+,NIL,Aaa,NIL,Aaa,1.491547643,#N/A Field Not Applicable,1.491547643,N,#N/A Field Not Applicable,AAA,Use Issue rating,AAA,01. AAA,IG,11/15/2032,8.720547945,<=9Y,9,09. <=9Y,0.8,CHECK,YES,YES,YES,YES,YES,0,0,0,0,0,0,0,0,0,1,1,1,,80%,0.2,0
0,US91282CGG06,US TREASURY N/B,99.16796875,USD,N,#N/A N/A,41992000000,1,41992,Govt,NORMAL,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,Government,Sovereign,#N/A Field Not Applicable,#N/A N/A,3352Z US,3352Z US,AA+u,NIL,Aaa,Aaa,AA+,Aaa,AA+,NIL,Aaa,NIL,Aaa,3.084942117,#N/A Field Not Applicable,3.084942117,N,#N/A Field Not Applicable,AAA,Use Issue rating,AAA,01. AAA,IG,1/31/2025,0.926027397,<=1Y,1,01. <=1Y,0.95,CHECK,YES,YES,YES,YES,YES,0,0,0,0,0,0,0,0,0,1,1,1,,95%,0.05,0
0,US91282CFP14,US TREASURY N/B,99.15234375,USD,N,#N/A N/A,39997000000,1,39997,Govt,NORMAL,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,Government,Sovereign,#N/A Field Not Applicable,#N/A N/A,3352Z US,3352Z US,AA+u,NIL,Aaa,Aaa,AA+,Aaa,AA+,NIL,Aaa,NIL,Aaa,0.097168875,#N/A Field Not Applicable,0.097168875,N,#N/A Field Not Applicable,AAA,Use Issue rating,AAA,01. AAA,IG,10/15/2025,1.630136986,<=2Y,2,02. <=2Y,0.95,CHECK,YES,YES,YES,YES,YES,0,0,0,0,0,0,0,0,0,1,1,1,,95%,0.05,0
0,US91282CFN65,US TREASURY N/B,99.4453125,USD,N,#N/A N/A,42989000000,1,42989,Govt,NORMAL,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,Government,Sovereign,#N/A Field Not Applicable,#N/A N/A,3352Z US,3352Z US,AA+u,NIL,Aaa,Aaa,AA+,Aaa,AA+,NIL,Aaa,NIL,Aaa,-3.377585136,#N/A Field Not Applicable,-3.377585136,N,#N/A Field Not Applicable,AAA,Use Issue rating,AAA,01. AAA,IG,9/30/2024,0.589041096,<=1Y,1,01. <=1Y,0.95,CHECK,YES,YES,YES,YES,YES,0,0,0,0,0,0,0,0,0,1,1,1,,95%,0.05,0
0,US91282CGD74,US TREASURY N/B,99.296875,USD,N,#N/A N/A,41989000000,1,41989,Govt,NORMAL,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,Government,Sovereign,#N/A Field Not Applicable,#N/A N/A,3352Z US,3352Z US,AA+u,NIL,Aaa,Aaa,AA+,Aaa,AA+,NIL,Aaa,NIL,Aaa,2.397583375,#N/A Field Not Applicable,2.397583375,N,#N/A Field Not Applicable,AAA,Use Issue rating,AAA,01. AAA,IG,12/31/2024,0.84109589,<=1Y,1,01. <=1Y,0.95,CHECK,YES,YES,YES,YES,YES,0,0,0,0,0,0,0,0,0,1,1,1,,95%,0.05,0
0,US91282CJV46,US TREASURY N/B,99.1796875,USD,N,#N/A N/A,59998000000,1,59998,Govt,NORMAL,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,Government,Sovereign,#N/A Field Not Applicable,#N/A N/A,3352Z US,3352Z US,AA+u,NIL,Aaa,Aaa,AA+,Aaa,AA+,NIL,NIL,NIL,NIL,-0.501891737,#N/A Field Not Applicable,-0.501891737,N,#N/A Field Not Applicable,Unrated,Use Guarantor/Issuer rating,AA+,22. Unrated,IG,1/31/2026,1.926027397,<=2Y,2,02. <=2Y,0.95,CHECK,YES,YES,YES,YES,YES,0,0,0,0,0,0,0,0,0,1,1,1,,95%,0.05,0
0,US91282CHD65,US TREASURY N/B,99.1875,USD,N,#N/A N/A,49881000000,1,49881,Govt,NORMAL,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,Government,Sovereign,#N/A Field Not Applicable,#N/A N/A,3352Z US,3352Z US,AA+u,NIL,Aaa,Aaa,AA+,Aaa,AA+,NIL,Aaa,NIL,Aaa,1.073274309,#N/A Field Not Applicable,1.073274309,N,#N/A Field Not Applicable,AAA,Use Issue rating,AAA,01. AAA,IG,5/31/2025,1.254794521,<=2Y,2,02. <=2Y,0.95,CHECK,YES,YES,YES,YES,YES,0,0,0,0,0,0,0,0,0,1,1,1,,95%,0.05,0
0,US912810TU25,US TREASURY N/B,97.25,USD,N,#N/A N/A,43651000000,1,43651,Govt,NORMAL,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,Government,Sovereign,#N/A Field Not Applicable,#N/A N/A,3352Z US,3352Z US,AA+u,NIL,Aaa,Aaa,AA+,Aaa,AA+,NIL,Aaa,NIL,Aaa,5.062328724,#N/A Field Not Applicable,5.062328724,N,#N/A Field Not Applicable,AAA,Use Issue rating,AAA,01. AAA,IG,8/15/2043,19.4739726,<=10Y+,10,10. <=10Y+,0.8,CHECK,YES,YES,YES,YES,YES,0,0,0,0,0,0,0,0,0,1,1,1,,80%,0.2,0
0,US912810QD37,US TREASURY N/B,99.453125,USD,N,#N/A N/A,44564000000,1,44564,Govt,NORMAL,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,Government,Sovereign,#N/A Field Not Applicable,#N/A N/A,3352Z US,3352Z US,AA+u,NIL,Aaa,Aaa,AA+,Aaa,AA+,NIL,Aaa,NIL,Aaa,-1.367028829,#N/A Field Not Applicable,-1.367028829,N,#N/A Field Not Applicable,AAA,Use Issue rating,AAA,01. AAA,IG,11/15/2039,15.72328767,<=10Y+,10,10. <=10Y+,0.8,CHECK,YES,YES,YES,YES,YES,0,0,0,0,0,0,0,0,0,1,1,1,,80%,0.2,0
0,US91282CFQ96,US TREASURY N/B,99.46484375,USD,N,#N/A N/A,41995000000,1,41995,Govt,NORMAL,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,Government,Sovereign,#N/A Field Not Applicable,#N/A N/A,3352Z US,3352Z US,AA+u,NIL,Aaa,Aaa,AA+,Aaa,AA+,NIL,Aaa,NIL,Aaa,-0.233502738,#N/A Field Not Applicable,-0.233502738,N,#N/A Field Not Applicable,AAA,Use Issue rating,AAA,01. AAA,IG,10/31/2024,0.673972603,<=1Y,1,01. <=1Y,0.95,CHECK,YES,YES,YES,YES,YES,0,0,0,0,0,0,0,0,0,1,1,1,,95%,0.05,0
0,US912810TZ12,US TREASURY N/B,99.3125,USD,N,#N/A N/A,16000000000,1,16000,Govt,NORMAL,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,Government,Sovereign,#N/A Field Not Applicable,#N/A N/A,3352Z US,3352Z US,AA+u,NIL,Aaa,Aaa,AA+,Aaa,AA+,NIL,NIL,NIL,NIL,-3E-05,#N/A Field Not Applicable,-3E-05,N,#N/A Field Not Applicable,Unrated,Use Guarantor/Issuer rating,AA+,22. Unrated,IG,2/15/2044,19.97808219,<=10Y+,10,10. <=10Y+,0.75,CHECK,YES,YES,YES,YES,YES,0,0,0,0,0,0,0,0,0,1,1,1,,75%,0.25,0
0,US91282CJJ18,US TREASURY N/B,101.515625,USD,N,#N/A N/A,1.14743E+11,1,114743,Govt,NORMAL,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,Government,Sovereign,#N/A Field Not Applicable,#N/A N/A,3352Z US,3352Z US,AA+u,NIL,Aaa,Aaa,AA+,Aaa,AA+,NIL,Aaa,NIL,Aaa,1.296972703,#N/A Field Not Applicable,1.296972703,N,#N/A Field Not Applicable,AAA,Use Issue rating,AAA,01. AAA,IG,11/15/2033,9.720547945,<=10Y+,10,10. <=10Y+,0.8,CHECK,YES,YES,YES,YES,YES,0,0,0,0,0,0,0,0,0,1,1,1,,80%,0.2,0
0,US91282CJK80,US TREASURY N/B,100.28125,USD,N,#N/A N/A,48910000000,1,48910,Govt,NORMAL,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,Government,Sovereign,#N/A Field Not Applicable,#N/A N/A,3352Z US,3352Z US,AA+u,NIL,Aaa,Aaa,AA+,Aaa,AA+,NIL,Aaa,NIL,Aaa,-1.03987892,#N/A Field Not Applicable,-1.03987892,N,#N/A Field Not Applicable,AAA,Use Issue rating,AAA,01. AAA,IG,11/15/2026,2.715068493,<=3Y,3,03. <=3Y,0.9,CHECK,YES,YES,YES,YES,YES,0,0,0,0,0,0,0,0,0,1,1,1,,90%,0.1,0
0,US91282CGN56,US TREASURY N/B,99.609375,USD,N,#N/A N/A,51530000000,1,51530,Govt,NORMAL,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,Government,Sovereign,#N/A Field Not Applicable,#N/A N/A,3352Z US,3352Z US,AA+u,NIL,Aaa,Aaa,AA+,Aaa,AA+,NIL,Aaa,NIL,Aaa,4.023151743,#N/A Field Not Applicable,4.023151743,N,#N/A Field Not Applicable,AAA,Use Issue rating,AAA,01. AAA,IG,2/28/2025,1.002739726,<=2Y,2,02. <=2Y,0.95,CHECK,YES,YES,YES,YES,YES,0,0,0,0,0,0,0,0,0,1,1,1,,95%,0.05,0
0,US91282CJA09,US TREASURY N/B,101.15625,USD,N,#N/A N/A,49000000000,1,49000,Govt,NORMAL,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,Government,Sovereign,#N/A Field Not Applicable,#N/A N/A,3352Z US,3352Z US,AA+u,NIL,Aaa,Aaa,AA+,Aaa,AA+,NIL,Aaa,NIL,Aaa,1.33666601,#N/A Field Not Applicable,1.33666601,N,#N/A Field Not Applicable,AAA,Use Issue rating,AAA,01. AAA,IG,9/30/2028,4.591780822,<=5Y,5,05. <=5Y,0.9,CHECK,YES,YES,YES,YES,YES,0,0,0,0,0,0,0,0,0,1,1,1,,90%,0.1,0
0,US91282CHZ77,US TREASURY N/B,101.6875,USD,N,#N/A N/A,37000000000,1,37000,Govt,NORMAL,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,Government,Sovereign,#N/A Field Not Applicable,#N/A N/A,3352Z US,3352Z US,AA+u,NIL,Aaa,Aaa,AA+,Aaa,AA+,NIL,Aaa,NIL,Aaa,1.501031462,#N/A Field Not Applicable,1.501031462,N,#N/A Field Not Applicable,AAA,Use Issue rating,AAA,01. AAA,IG,9/30/2030,6.591780822,<=7Y,7,07. <=7Y,0.85,CHECK,YES,YES,YES,YES,YES,0,0,0,0,0,0,0,0,0,1,1,1,,0%,1,0
0,US91282CHN48,US TREASURY N/B,99.83984375,USD,N,#N/A N/A,41850000000,1,41850,Govt,NORMAL,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,Government,Sovereign,#N/A Field Not Applicable,#N/A N/A,3352Z US,3352Z US,AA+u,NIL,Aaa,Aaa,AA+,Aaa,AA+,NIL,Aaa,NIL,Aaa,0.113012812,#N/A Field Not Applicable,0.113012812,N,#N/A Field Not Applicable,AAA,Use Issue rating,AAA,01. AAA,IG,7/31/2025,1.421917808,<=2Y,2,02. <=2Y,0.95,CHECK,YES,YES,YES,YES,YES,0,0,0,0,0,0,0,0,0,1,1,1,,0%,1,0
0,US91282CJL63,US TREASURY N/B,100.1835938,USD,N,#N/A N/A,54626000000,1,54626,Govt,NORMAL,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,Government,Sovereign,#N/A Field Not Applicable,#N/A N/A,3352Z US,3352Z US,AA+u,NIL,Aaa,Aaa,AA+,Aaa,AA+,NIL,Aaa,NIL,Aaa,-0.039253164,#N/A Field Not Applicable,-0.039253164,N,#N/A Field Not Applicable,AAA,Use Issue rating,AAA,01. AAA,IG,11/30/2025,1.756164384,<=2Y,2,02. <=2Y,0.95,CHECK,YES,YES,YES,YES,YES,0,0,0,0,0,0,0,0,0,1,1,1,,95%,0.05,0
0,US91282CJF95,US TREASURY N/B,102.25,USD,N,#N/A N/A,51999000000,1,51999,Govt,NORMAL,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,Government,Sovereign,#N/A Field Not Applicable,#N/A N/A,3352Z US,3352Z US,AA+u,NIL,Aaa,Aaa,AA+,Aaa,AA+,NIL,Aaa,NIL,Aaa,1.322212291,#N/A Field Not Applicable,1.322212291,N,#N/A Field Not Applicable,AAA,Use Issue rating,AAA,01. AAA,IG,10/31/2028,4.676712329,<=5Y,5,05. <=5Y,0.9,CHECK,YES,YES,YES,YES,YES,0,0,0,0,0,0,0,0,0,1,1,1,,90%,0.1,0
0,US91282CJG78,US TREASURY N/B,103.125,USD,N,#N/A N/A,38000000000,1,38000,Govt,NORMAL,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,Government,Sovereign,#N/A Field Not Applicable,#N/A N/A,3352Z US,3352Z US,AA+u,NIL,Aaa,Aaa,AA+,Aaa,AA+,NIL,Aaa,NIL,Aaa,1.632757549,#N/A Field Not Applicable,1.632757549,N,#N/A Field Not Applicable,AAA,Use Issue rating,AAA,01. AAA,IG,10/31/2030,6.676712329,<=7Y,7,07. <=7Y,0.85,CHECK,YES,YES,YES,YES,YES,0,0,0,0,0,0,0,0,0,1,1,1,,85%,0.15,0
0,US91282CHV63,US TREASURY N/B,100.2070313,USD,N,#N/A N/A,49664000000,1,49664,Govt,NORMAL,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,Government,Sovereign,#N/A Field Not Applicable,#N/A N/A,3352Z US,3352Z US,AA+u,NIL,Aaa,Aaa,AA+,Aaa,AA+,NIL,Aaa,NIL,Aaa,1.582230851,#N/A Field Not Applicable,1.582230851,N,#N/A Field Not Applicable,AAA,Use Issue rating,AAA,01. AAA,IG,8/31/2025,1.506849315,<=2Y,2,02. <=2Y,0.95,CHECK,YES,YES,YES,YES,YES,0,0,0,0,0,0,0,0,0,1,1,1,,95%,0.05,0
0,US91282CJE21,US TREASURY N/B,100.3203125,USD,N,#N/A N/A,50995000000,1,50995,Govt,NORMAL,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,Government,Sovereign,#N/A Field Not Applicable,#N/A N/A,3352Z US,3352Z US,AA+u,NIL,Aaa,Aaa,AA+,Aaa,AA+,NIL,Aaa,NIL,Aaa,0.620035396,#N/A Field Not Applicable,0.620035396,N,#N/A Field Not Applicable,AAA,Use Issue rating,AAA,01. AAA,IG,10/31/2025,1.673972603,<=2Y,2,02. <=2Y,0.95,CHECK,YES,YES,YES,YES,YES,0,0,0,0,0,0,0,0,0,1,1,1,,95%,0.05,0
0,US91324PEE88,UNITEDHEALTH GRP,74.459,USD,N,N,1500000000,1,1500,Corp,CALLABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,"Consumer, Non-cyclical",Healthcare-Services,#N/A Field Not Applicable,UNH US,NIL,UNH US,NR,NIL,A2,A2,NIL,A2,A,A+,A2,A+,A2,85.45569926,#N/A Field Not Applicable,85.45569926,N,#N/A Field Not Applicable,A,Use Issue rating,A,06. A,IG,5/15/2041,17.22191781,<=10Y+,10,10. <=10Y+,0.75,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.75,0.75,0.7875,0.825,0.25,0.2125,0.175,,75%,-0.5375,0
0,US91324PEU21,UNITEDHEALTH GRP,97.499,USD,N,N,1250000000,1,1250,Corp,CALLABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,"Consumer, Non-cyclical",Healthcare-Services,#N/A Field Not Applicable,UNH US,NIL,UNH US,NR,NIL,A2,A2,NIL,A2,A,A+,A2,A+,A2,52.25763456,#N/A Field Not Applicable,52.25763456,N,#N/A Field Not Applicable,A,Use Issue rating,A,06. A,IG,1/15/2029,4.884931507,<=5Y,5,05. <=5Y,0.85,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.85,0.85,0.8798,0.9095,0.15,0.1203,0.0905,,85%,-0.7297,0
0,US91324PEV04,UNITEDHEALTH GRP,95.854,USD,N,N,1500000000,1,1500,Corp,CALLABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,"Consumer, Non-cyclical",Healthcare-Services,#N/A Field Not Applicable,UNH US,NIL,UNH US,NR,NIL,A2,A2,NIL,A2,A,A+,A2,A+,A2,77.40201075,#N/A Field Not Applicable,77.40201075,N,#N/A Field Not Applicable,A,Use Issue rating,A,06. A,IG,4/15/2033,9.134246575,<=10Y+,10,10. <=10Y+,0.75,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.75,0.75,0.7875,0.825,0.25,0.2125,0.175,,75%,-0.5375,0
0,US91324PCR10,UNITEDHEALTH GRP,92.425,USD,N,N,2000000000,1,2000,Corp,AT MATURITY,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,"Consumer, Non-cyclical",Healthcare-Services,#N/A Field Not Applicable,UNH US,NIL,UNH US,NR,NIL,A2,A2,NIL,A2,A,A+,A2,A+,A2,81.12972641,#N/A Field Not Applicable,81.12972641,N,#N/A Field Not Applicable,A,Use Issue rating,A,06. A,IG,7/15/2045,21.39178082,<=10Y+,10,10. <=10Y+,0.75,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.75,0.75,0.7875,0.825,0.25,0.2125,0.175,,75%,-0.5375,0
0,US91324PEM05,UNITEDHEALTH GRP,99.775,USD,N,N,500000000,1,500,Corp,AT MATURITY,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,"Consumer, Non-cyclical",Healthcare-Services,#N/A Field Not Applicable,UNH US,NIL,UNH US,NR,NIL,A2,A2,NIL,A2,A,A+,A2,A+,A2,13.66449862,#N/A Field Not Applicable,13.66449862,N,#N/A Field Not Applicable,A,Use Issue rating,A,06. A,IG,10/15/2024,0.630136986,<=1Y,1,01. <=1Y,0.95,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.95,0.95,0.9595,0.9709,0.05,0.0405,0.0291,,95%,-0.9095,0
0,AU3CB0291276,UNIV OF MELBOURN,99.309,AUD,N,N,200000000,1.5315,130.5909239,Corp,CALLABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,AU,AU,DM,"Consumer, Non-cyclical",Commercial Services,#N/A Field Not Applicable,6914501Z AU,NIL,6914501Z AU,AA+,NIL,NIL,NIL,AA+,NIL,AA+,AA+,NIL,AA+,NIL,97.3511201,#N/A Field Not Applicable,97.3511201,N,#N/A Field Not Applicable,AA+,Use Issue rating,AA+,02. AA+,IG,8/22/2029,5.484931507,<=6Y,6,06. <=6Y,0.85,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.85,0.85,0.8798,0.9095,0.15,0.1203,0.0905,,85%,-0.7297,0
0,SGXF31421195,UOL TREASURY,93.677,SGD,N,N,400000000,1.3445,297.5083674,Corp,AT MATURITY,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,SG,SG,DM,Financial,Real Estate,UOL SP,UOL SP,NIL,UOL SP,NIL,NIL,NIL,NIL,NIL,NIL,Unrated,NIL,NIL,NIL,NIL,85.69874741,#N/A Field Not Applicable,85.69874741,N,#N/A Field Not Applicable,Unrated,Use B-/B/B+ row,B-,22. Unrated,NIG,8/31/2028,4.509589041,<=5Y,5,05. <=5Y,0.3,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.3,0.3,0.315,0.33,0.7,0.685,0.67,,30%,0.385,0
0,XS2189565992,UPL CORP LTD,82.969,USD,N,N,500000000,1,500,Corp,AT MATURITY,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,IN,IN,EM,Basic Materials,Chemicals,2272986D KY,UPLL IN,NIL,2272986D KY,NIL,NIL,NIL,NIL,NIL,NIL,Unrated,BB,Ba1,BB,Ba1,382.2765943,#N/A Field Not Applicable,382.2765943,N,#N/A Field Not Applicable,BB,Use Issue rating,BB,12. BB,NIG,6/16/2030,6.301369863,<=7Y,7,07. <=7Y,0.4,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.4,0.4,0.42,0.44,0.6,0.58,0.56,,40%,0.18,0
0,US912810TW80,US TREASURY N/B,102.234375,USD,N,#N/A N/A,42179000000,1,42179,Govt,NORMAL,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,Government,Sovereign,#N/A Field Not Applicable,#N/A N/A,3352Z US,3352Z US,AA+u,NIL,Aaa,Aaa,AA+,Aaa,AA+,NIL,Aaa,NIL,Aaa,3.010974362,#N/A Field Not Applicable,3.010974362,N,#N/A Field Not Applicable,AAA,Use Issue rating,AAA,01. AAA,IG,11/15/2043,19.7260274,<=10Y+,10,10. <=10Y+,0.8,CHECK,YES,YES,YES,YES,YES,0,0,0,0,0,0,0,0,0,1,1,1,,80%,0.2,0
0,US91911TAH68,VALE OVERSEAS,107.224,USD,N,N,2500000000,1,2500,Corp,AT MATURITY,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,BR,BR,EM,Basic Materials,Iron/Steel,VALE3 BZ,VALE3 BZ,NIL,VALE3 BZ,BBB-,NIL,Baa3,Baa3,BBB-,Baa3,BBB-,BBB-,Baa3,BBB-,Baa3,168.5100278,#N/A Field Not Applicable,168.5100278,N,#N/A Field Not Applicable,BBB-,Use Issue rating,BBB-,10. BBB-,IG,11/21/2036,12.73972603,<=10Y+,10,10. <=10Y+,0.65,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.65,0.65,0.6825,0.715,0.35,0.3175,0.285,,65%,-0.3325,0
0,XS2078642183,VANKE REAL ESTAT,47.129,USD,N,N,300000000,1,300,Corp,AT MATURITY,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,CN,CN,EM,Financial,Real Estate,#N/A Field Not Applicable,2202 HK,NIL,2202 HK,BBB+,NIL,Baa3,Baa3,BBB+,Baa3,BBB-,BBB,Ba1,BBB,Ba1,1480.186533,#N/A Field Not Applicable,1480.186533,N,#N/A Field Not Applicable,BB+,Use Issue rating,BB+,11. BB+,NIG,11/12/2029,5.709589041,<=6Y,6,06. <=6Y,0.6,YES,YES,YES,YES,YES,YES,0,0,0,0,No LTV - High Spreads,0,0,0,0,1,1,1,,0%,1,0
0,XS1958532829,VANKE REAL ESTAT,93.128,USD,N,N,600000000,1,600,Corp,AT MATURITY,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,CN,CN,EM,Financial,Real Estate,#N/A Field Not Applicable,2202 HK,NIL,2202 HK,BBB+,NIL,Baa3,Baa3,BBB+,Baa3,BBB-,BBB,Ba1,BBB,Ba1,2642.357303,#N/A Field Not Applicable,2642.357303,N,#N/A Field Not Applicable,BB+,Use Issue rating,BB+,11. BB+,NIG,6/7/2024,0.273972603,<=1Y,1,01. <=1Y,0.85,YES,YES,YES,YES,YES,YES,0,0,0,0,No LTV - High Spreads,0,0,0,0,1,1,1,,0%,1,0
0,XS2078641888,VANKE REAL ESTAT,74.993,USD,N,N,423000000,1,423,Corp,AT MATURITY,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,CN,CN,EM,Financial,Real Estate,#N/A Field Not Applicable,2202 HK,NIL,2202 HK,BBB+,NIL,Baa3,Baa3,BBB+,Baa3,BBB-,BBB,Ba1,BBB,Ba1,2443.831162,#N/A Field Not Applicable,2443.831162,N,#N/A Field Not Applicable,BB+,Use Issue rating,BB+,11. BB+,NIG,5/12/2025,1.202739726,<=2Y,2,02. <=2Y,0.85,YES,YES,YES,YES,YES,YES,0,0,0,0,No LTV - High Spreads,0,0,0,0,1,1,1,,0%,1,0
0,USV9667MAA00,VEDANTA RESOURCE,95.398,USD,N,N,1000000000,1,1000,Corp,CALLABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,IN,IN,EM,Basic Materials,Mining,#N/A N/A,VED LN,NIL,VED LN,CCC+,NIL,Caa3,Caa3,CCC+,Caa3,Unrated,NR,NIL,NIL,NIL,1141.54171,#N/A Field Not Applicable,1141.54171,N,#N/A Field Not Applicable,Unrated,Use B-/B/B+ row,B-,22. Unrated,NIG,1/21/2027,2.898630137,<=3Y,3,03. <=3Y,0.3,YES,YES,YES,YES,YES,YES,0,0,0,0,-0.2,0.1,0.1,0.105,0.11,0.9,0.895,0.89,,10%,0.795,0
0,USG9T27HAD62,VEDANTA RESOURCE,92.215,USD,N,N,1200000000,1,1200,Corp,CALL/SINK,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,IN,IN,EM,Basic Materials,Mining,#N/A N/A,VED LN,NIL,VED LN,CCC+,NIL,Caa3,Caa3,CCC+,Caa3,Unrated,CCC+,NIL,CCC+,NIL,1197.510494,#N/A Field Not Applicable,1197.510494,N,#N/A Field Not Applicable,#N/A,#N/A,#N/A,#N/A,#N/A,12/9/2028,4.783561644,<=5Y,5,05. <=5Y,0,YES,YES,YES,CHECK,YES,YES,0,0,0,0,-0.2,0,0,0,0,1,1,1,,0%,1,0
